date,state,Mobility,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6
6/19/20,West Bengal,-48.94958845,355,0.012363334,1.10096947,98,4,98,76,55,36,22,8,-1
6/20/20,West Bengal,-48.77145694,441,0.012377867,1.121549712,99,4,99,77,56,37,23,9,-1
6/21/20,West Bengal,-48.57814364,414,0.012433311,1.142098633,100,4,100,78,57,38,24,10,-1
6/22/20,West Bengal,-48.36154522,413,0.012538833,1.162271439,101,4,101,79,58,39,25,11,-1
6/23/20,West Bengal,-48.11116826,370,0.012702274,1.18175772,102,4,102,80,59,40,26,12,-1
6/24/20,West Bengal,-47.8193804,445,0.012929985,1.20028837,103,4,103,81,60,41,27,13,-1
6/25/20,West Bengal,-47.48628541,475,0.013225304,1.217638189,104,4,104,82,61,42,28,14,-1
6/26/20,West Bengal,-47.11556032,542,0.013588219,1.233622766,105,4,105,83,62,43,29,15,-1
6/27/20,West Bengal,-46.71794396,521,0.014017328,1.248089827,106,4,106,84,63,44,30,16,-1
6/28/20,West Bengal,-46.31200809,572,0.014510497,1.26090683,107,4,107,85,64,45,31,17,-1
6/29/20,West Bengal,-45.92307325,624,0.015065028,1.271947558,108,4,108,86,65,46,32,18,-1
6/30/20,West Bengal,-45.57928773,652,0.015677746,1.281080466,109,4,109,87,66,47,33,19,-1
7/1/20,West Bengal,-45.30927563,611,0.016344761,1.288160987,110,4,110,88,67,48,34,20,-1
7/2/20,West Bengal,-45.14106917,649,0.017061257,1.293029258,111,4,111,89,68,49,35,21,-1
7/3/20,West Bengal,-45.09902101,669,0.017821322,1.295514137,112,4,112,90,69,50,36,22,-1
7/4/20,West Bengal,-45.20100423,743,0.018617995,1.295444008,113,4,113,91,70,51,37,23,-1
7/5/20,West Bengal,-45.45498683,895,0.019443537,1.292664522,114,4,114,92,71,52,38,24,-1
7/6/20,West Bengal,-45.85404337,861,0.020291046,1.287062679,115,4,115,93,72,53,39,25,-1
7/7/20,West Bengal,-46.37288719,850,0.021155208,1.278595218,116,4,116,94,73,54,40,26,-1
7/8/20,West Bengal,-46.98056002,986,0.022032862,1.267317347,117,5,117,95,74,55,41,27,-1
7/9/20,West Bengal,-47.64443376,1088,0.022922924,1.253406033,118,5,118,96,75,56,42,28,-1
7/10/20,West Bengal,-48.32673473,1198,0.023825094,1.237171627,119,5,119,97,76,57,43,29,-1
7/11/20,West Bengal,-48.99697837,1344,0.024739439,1.219053254,120,5,120,98,77,58,44,30,0
7/12/20,West Bengal,-49.64103539,1560,0.025666791,1.199597007,121,5,121,99,78,59,45,31,1
7/13/20,West Bengal,-50.26057514,1435,0.026609125,1.179420128,122,5,122,100,79,60,46,32,2
7/14/20,West Bengal,-50.86714223,1390,0.027568989,1.159167342,123,5,123,101,80,61,47,33,3
7/15/20,West Bengal,-51.4823023,1589,0.028549595,1.13946631,124,5,124,102,81,62,48,34,4
7/16/20,West Bengal,-52.13192413,1690,0.029554473,1.12088794,125,5,125,103,82,63,49,35,5
7/17/20,West Bengal,-52.83424763,1894,0.03058721,1.103915027,126,5,126,104,83,64,50,36,6
7/18/20,West Bengal,-53.59364756,2198,0.031651125,1.088920439,127,5,127,105,84,65,51,37,7
7/19/20,West Bengal,-54.39761602,2278,0.032748317,1.076154508,128,5,128,106,85,66,52,38,8
7/20/20,West Bengal,-55.21611667,2282,0.033879761,1.065740612,129,5,129,107,86,67,53,39,9
7/21/20,West Bengal,-56.00109012,2261,0.035045327,1.057677914,130,5,130,108,87,68,54,40,10
7/22/20,West Bengal,-56.6936438,2291,0.03624319,1.051850477,131,5,131,109,88,69,55,41,11
7/23/20,West Bengal,-57.23158504,2436,0.037469793,1.048042127,132,5,132,110,89,70,56,42,12
7/24/20,West Bengal,-57.55658287,2216,0.038719941,1.045956475,133,5,133,111,90,71,57,43,13
7/25/20,West Bengal,-57.6460804,2404,0.039987471,1.045241202,134,5,134,112,91,72,58,44,14
7/26/20,West Bengal,-57.50952702,2341,0.041265258,1.045515374,135,5,135,113,92,73,59,45,15
7/27/20,West Bengal,-57.18965345,2112,0.042545076,1.046397984,136,5,136,114,93,74,60,46,16
7/28/20,West Bengal,-56.73700095,2134,0.043817326,1.04753537,137,5,137,115,94,75,61,47,17
7/29/20,West Bengal,-56.19632121,2294,0.045071184,1.048624686,138,5,138,116,95,76,62,48,18
7/30/20,West Bengal,-55.61301849,2434,0.046294931,1.049430687,139,5,139,117,96,77,63,49,19
7/31/20,West Bengal,-55.04274287,2496,0.047476583,1.049793963,140,5,140,118,97,78,64,50,20
8/1/20,West Bengal,-54.52488511,2589,0.048605072,1.049630386,141,5,141,119,98,79,65,51,21
8/2/20,West Bengal,-54.06713814,2739,0.049670524,1.048923332,142,5,142,120,99,80,66,52,22
8/3/20,West Bengal,-53.64598899,2716,0.050664423,1.047711453,143,5,143,121,100,81,67,53,23
8/4/20,West Bengal,-53.20821076,2752,0.051580604,1.046074932,144,5,144,122,101,82,68,54,24
8/5/20,West Bengal,-52.68664392,2816,0.052414764,1.044122355,145,5,145,123,102,83,69,55,25
8/6/20,West Bengal,-52.03201299,2954,0.053163587,1.041979149,146,5,146,124,103,84,70,56,26
8/7/20,West Bengal,-51.24382585,2912,0.053824877,1.039777605,147,5,147,125,104,85,71,57,27
8/8/20,West Bengal,-50.3530435,2949,0.05439747,1.037648197,148,-1,148,126,105,86,72,58,28
8/9/20,West Bengal,-49.41985889,2939,0.054880866,1.035712168,149,-1,149,127,106,87,73,59,29
8/10/20,West Bengal,-48.54427456,2905,0.055275504,1.034075731,150,-1,150,128,107,88,74,60,30
8/11/20,West Bengal,-47.82235956,2931,0.055583799,1.032826444,151,-1,151,129,108,89,75,61,31
8/12/20,West Bengal,-47.31882028,2936,0.05581111,1.032031931,152,-1,152,130,109,90,76,62,32
8/13/20,West Bengal,-47.07261302,2997,0.055964825,1.031740559,153,-1,153,131,110,91,77,63,33
8/14/20,West Bengal,-47.09945895,3035,0.056053449,1.031983091,154,-1,154,132,111,92,78,64,34
8/15/20,West Bengal,-47.38852458,3074,0.056085903,1.032774294,155,-1,155,133,112,93,79,65,35
8/16/20,West Bengal,-47.90135406,3066,0.056071307,1.034113919,156,-1,156,134,113,94,80,66,36
8/17/20,West Bengal,-48.57315424,3080,0.056018787,1.035987182,157,-1,157,135,114,95,81,67,37
8/18/20,West Bengal,-49.30689791,3175,0.05593726,1.038365343,158,-1,158,136,115,96,82,68,38
8/19/20,West Bengal,-49.98688702,3169,0.055835376,1.04120701,159,-1,159,137,116,97,83,69,39
3/14/20,Maharashtra,-11.72228198,14,0.000299987,1.793921103,1,-1,1,-1,-1,-1,-1,-1,-1
3/15/20,Maharashtra,-15.28970394,18,0.000326466,1.789341898,2,-1,2,-1,-1,-1,-1,-1,-1
3/16/20,Maharashtra,-19.82358687,6,0.000358454,1.784249718,3,-1,3,-1,-1,-1,-1,-1,-1
3/17/20,Maharashtra,-25.34123327,3,0.000397051,1.778567141,4,-1,4,-1,-1,-1,-1,-1,-1
3/18/20,Maharashtra,-31.74832253,3,0.000443651,1.772200452,5,-1,5,-1,-1,-1,-1,-1,-1
3/19/20,Maharashtra,-38.83300883,4,0.000500023,1.765039844,6,-1,6,-1,-1,-1,-1,-1,-1
3/20/20,Maharashtra,-46.27495362,4,0.000568416,1.756961531,7,-1,7,-1,-1,-1,-1,-1,-1
3/21/20,Maharashtra,-53.6844534,12,0.000651706,1.747831873,8,-1,8,-1,-1,-1,-1,-1,-1
3/22/20,Maharashtra,-60.6766675,10,0.000753584,1.737513522,9,-1,9,-1,-1,-1,-1,-1,-1
3/23/20,Maharashtra,-66.93871711,23,0.000878761,1.725873479,10,-1,10,-1,-1,-1,-1,-1,-1
3/24/20,Maharashtra,-72.27169236,10,0.001033182,1.712792751,11,-1,11,-1,-1,-1,-1,-1,-1
3/25/20,Maharashtra,-76.57825554,15,0.001224297,1.69817702,12,-1,12,-1,-1,-1,-1,-1,-1
3/26/20,Maharashtra,-79.85224813,3,0.001461069,1.681967379,13,-1,13,-1,-1,-1,-1,-1,-1
3/27/20,Maharashtra,-82.16832837,31,0.001753804,1.664149889,14,-1,14,-1,-1,-1,-1,-1,-1
3/28/20,Maharashtra,-83.65704902,30,0.002113931,1.644762661,15,-1,15,-1,-1,-1,-1,-1,-1
3/29/20,Maharashtra,-84.47836068,17,0.002553316,1.623899371,16,-1,16,-1,-1,-1,-1,-1,-1
3/30/20,Maharashtra,-84.79673391,17,0.003083147,1.601708616,17,-1,17,-1,-1,-1,-1,-1,-1
3/31/20,Maharashtra,-84.7606515,82,0.003712489,1.578389177,18,-1,18,-1,-1,-1,-1,-1,-1
4/1/20,Maharashtra,-84.49617113,33,0.00444625,1.554181798,19,0,19,-1,-1,-1,-1,-1,-1
4/2/20,Maharashtra,-84.10603884,88,0.005282581,1.529358494,20,0,20,-1,-1,-1,-1,-1,-1
4/3/20,Maharashtra,-83.67087652,64,0.006210402,1.5042105,21,0,21,-1,-1,-1,-1,-1,-1
4/4/20,Maharashtra,-83.25151608,148,0.007208725,1.479035939,22,0,22,0,-1,-1,-1,-1,-1
4/5/20,Maharashtra,-82.88899502,112,0.008247593,1.454128098,23,0,23,1,-1,-1,-1,-1,-1
4/6/20,Maharashtra,-82.60285945,121,0.00929076,1.429765035,24,0,24,2,-1,-1,-1,-1,-1
4/7/20,Maharashtra,-82.39172222,150,0.010301869,1.406201045,25,0,25,3,-1,-1,-1,-1,-1
4/8/20,Maharashtra,-82.24275549,117,0.011249344,1.383660294,26,0,26,4,-1,-1,-1,-1,-1
4/9/20,Maharashtra,-82.13872157,229,0.01210921,1.362332737,27,0,27,5,-1,-1,-1,-1,-1
4/10/20,Maharashtra,-82.06299977,210,0.012868083,1.342372166,28,0,28,6,-1,-1,-1,-1,-1
4/11/20,Maharashtra,-82.00367513,187,0.013523994,1.323896051,29,0,29,7,-1,-1,-1,-1,-1
4/12/20,Maharashtra,-81.95499373,221,0.014085388,1.306986701,30,0,30,8,-1,-1,-1,-1,-1
4/13/20,Maharashtra,-81.91348494,352,0.01456876,1.291693235,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Maharashtra,-81.87302585,346,0.014996676,1.278033952,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Maharashtra,-81.82892286,236,0.01539459,1.265998779,33,0,33,11,-1,-1,-1,-1,-1
4/16/20,Maharashtra,-81.78126725,285,0.015789559,1.255551659,34,0,34,12,-1,-1,-1,-1,-1
4/17/20,Maharashtra,-81.73386905,120,0.016208556,1.246632831,35,0,35,13,-1,-1,-1,-1,-1
4/18/20,Maharashtra,-81.69426455,327,0.016675,1.239161024,36,0,36,14,-1,-1,-1,-1,-1
4/19/20,Maharashtra,-81.67143494,552,0.017205517,1.23303564,37,0,37,15,-1,-1,-1,-1,-1
4/20/20,Maharashtra,-81.66987058,466,0.017811607,1.228138988,38,0,38,16,-1,-1,-1,-1,-1
4/21/20,Maharashtra,-81.68450576,552,0.018501376,1.224338658,39,0,39,17,-1,-1,-1,-1,-1
4/22/20,Maharashtra,-81.70542785,431,0.019281168,1.221490079,40,1,40,18,-1,-1,-1,-1,-1
4/23/20,Maharashtra,-81.72215522,778,0.020156161,1.219439324,41,1,41,19,-1,-1,-1,-1,-1
4/24/20,Maharashtra,-81.72550982,390,0.021129622,1.21802616,42,1,42,20,-1,-1,-1,-1,-1
4/25/20,Maharashtra,-81.70843917,811,0.02220312,1.217087282,43,1,43,21,0,-1,-1,-1,-1
4/26/20,Maharashtra,-81.66457951,440,0.023376979,1.216459641,44,1,44,22,1,-1,-1,-1,-1
4/27/20,Maharashtra,-81.58398696,522,0.02464968,1.215983711,45,1,45,23,2,-1,-1,-1,-1
4/28/20,Maharashtra,-81.44980886,728,0.026017544,1.215506565,46,1,46,24,3,-1,-1,-1,-1
4/29/20,Maharashtra,-81.24472598,597,0.027474494,1.214884627,47,1,47,25,4,-1,-1,-1,-1
4/30/20,Maharashtra,-80.95667312,583,0.029012477,1.213986058,48,1,48,26,5,-1,-1,-1,-1
5/1/20,Maharashtra,-80.58152497,1008,0.030622754,1.212692697,49,1,49,27,6,-1,-1,-1,-1
5/2/20,Maharashtra,-80.12552493,790,0.03229699,1.210901555,50,1,50,28,7,-1,-1,-1,-1
5/3/20,Maharashtra,-79.60543763,678,0.034028223,1.208525836,51,1,51,29,8,-1,-1,-1,-1
5/4/20,Maharashtra,-79.04145603,1567,0.035810893,1.205495508,52,1,52,30,9,-1,-1,-1,-1
5/5/20,Maharashtra,-78.45005113,984,0.037640473,1.201757493,53,1,53,31,10,-1,-1,-1,-1
5/6/20,Maharashtra,-77.8459846,1233,0.039513451,1.197275621,54,1,54,32,11,-1,-1,-1,-1
5/7/20,Maharashtra,-77.24390292,1216,0.041427314,1.192030546,55,1,55,33,12,-1,-1,-1,-1
5/8/20,Maharashtra,-76.65841498,1089,0.043380988,1.186019799,56,1,56,34,13,-1,-1,-1,-1
5/9/20,Maharashtra,-76.10472461,1165,0.045374485,1.179258111,57,1,57,35,14,-1,-1,-1,-1
5/10/20,Maharashtra,-75.59636177,1943,0.047409211,1.171778001,58,1,58,36,15,-1,-1,-1,-1
5/11/20,Maharashtra,-75.14127245,1230,0.04948858,1.163630484,59,2,59,37,16,-1,-1,-1,-1
5/12/20,Maharashtra,-74.73801422,1026,0.051617888,1.154885628,60,2,60,38,17,-1,-1,-1,-1
5/13/20,Maharashtra,-74.38144575,1495,0.053804266,1.145632643,61,2,61,39,18,-1,-1,-1,-1
5/14/20,Maharashtra,-74.06726277,1602,0.056055803,1.135979214,62,2,62,40,19,0,-1,-1,-1
5/15/20,Maharashtra,-73.79312935,1576,0.058381017,1.126049897,63,2,63,41,20,1,-1,-1,-1
5/16/20,Maharashtra,-73.55889197,1606,0.060788417,1.115983522,64,2,64,42,21,2,-1,-1,-1
5/17/20,Maharashtra,-73.36448002,2347,0.063285526,1.1059297,65,2,65,43,22,3,-1,-1,-1
5/18/20,Maharashtra,-73.20511553,2005,0.065877971,1.096044598,66,2,66,44,23,4,-1,-1,-1
5/19/20,Maharashtra,-73.06778408,2078,0.068568793,1.086486232,67,2,67,45,24,5,-1,-1,-1
5/20/20,Maharashtra,-72.93752956,2161,0.071359646,1.077409549,68,2,68,46,25,6,-1,-1,-1
5/21/20,Maharashtra,-72.80231568,2345,0.074251058,1.068961576,69,2,69,47,26,7,-1,-1,-1
5/22/20,Maharashtra,-72.65405223,2940,0.077241777,1.061276898,70,2,70,48,27,8,-1,-1,-1
5/23/20,Maharashtra,-72.48872696,2608,0.080328235,1.054473663,71,2,71,49,28,9,-1,-1,-1
5/24/20,Maharashtra,-72.30468013,3041,0.083504501,1.048650304,72,2,72,50,29,10,-1,-1,-1
5/25/20,Maharashtra,-72.09753851,2436,0.086761451,1.043883043,73,3,73,51,30,11,-1,-1,-1
5/26/20,Maharashtra,-71.85714068,2091,0.090085497,1.04022426,74,3,74,52,31,12,-1,-1,-1
5/27/20,Maharashtra,-71.57599294,2190,0.093458658,1.03770173,75,3,75,53,32,13,-1,-1,-1
5/28/20,Maharashtra,-71.25063761,2598,0.096858816,1.036318724,76,3,76,54,33,14,0,-1,-1
5/29/20,Maharashtra,-70.88004351,2682,0.100260364,1.036054952,77,3,77,55,34,15,1,-1,-1
5/30/20,Maharashtra,-70.46450976,2940,0.10363417,1.036868272,78,3,78,56,35,16,2,-1,-1
5/31/20,Maharashtra,-70.00232492,2487,0.106948839,1.038697054,79,3,79,57,36,17,3,-1,-1
6/1/20,Maharashtra,-69.48416106,2358,0.110171512,1.041463052,80,3,80,58,37,18,4,-1,-1
6/2/20,Maharashtra,-68.89173387,2287,0.113268338,1.045074585,81,3,81,59,38,19,5,-1,-1
6/3/20,Maharashtra,-68.20840413,2560,0.116204434,1.049429836,82,3,82,60,39,20,6,-1,-1
6/4/20,Maharashtra,-67.43192921,2933,0.118943921,1.054420062,83,3,83,61,40,21,7,-1,-1
6/5/20,Maharashtra,-66.58370455,2436,0.121450147,1.059932557,84,3,84,62,41,22,8,-1,-1
6/6/20,Maharashtra,-65.7039584,2739,0.123687351,1.065853222,85,3,85,63,42,23,9,-1,-1
6/7/20,Maharashtra,-64.84067751,3007,0.125623435,1.072068643,86,3,86,64,43,24,10,-1,-1
6/8/20,Maharashtra,-64.03715777,2554,0.12723353,1.078467634,87,4,87,65,44,25,11,-1,-1
6/9/20,Maharashtra,-63.32224848,2258,0.128504457,1.084942235,88,4,88,66,45,26,12,-1,-1
6/10/20,Maharashtra,-62.71225949,3254,0.129441362,1.091388249,89,4,89,67,46,27,13,-1,-1
6/11/20,Maharashtra,-62.2142265,3607,0.130073288,1.097705436,90,4,90,68,47,28,14,0,-1
6/12/20,Maharashtra,-61.82735925,3493,0.130446485,1.103797553,91,4,91,69,48,29,15,1,-1
6/13/20,Maharashtra,-61.54508914,3427,0.130615984,1.109572438,92,4,92,70,49,30,16,2,-1
6/14/20,Maharashtra,-61.35557909,3390,0.130640342,1.114942345,93,4,93,71,50,31,17,3,-1
6/15/20,Maharashtra,-61.23858418,2786,0.130578967,1.119824689,94,4,94,72,51,32,18,4,-1
6/16/20,Maharashtra,-61.16358795,2701,0.130491398,1.124143308,95,4,95,73,52,33,19,5,-1
6/17/20,Maharashtra,-61.09934932,3307,0.130437066,1.127830249,96,4,96,74,53,34,20,6,-1
6/18/20,Maharashtra,-61.0207958,3752,0.130475314,1.130827987,97,4,97,75,54,35,21,7,-1
6/19/20,Maharashtra,-60.91293464,3827,0.13066544,1.133091904,98,4,98,76,55,36,22,8,-1
6/20/20,Maharashtra,-60.77461232,3874,0.131066289,1.134592715,99,4,99,77,56,37,23,9,-1
6/21/20,Maharashtra,-60.61496395,3870,0.131730651,1.135318547,100,4,100,78,57,38,24,10,-1
6/22/20,Maharashtra,-60.44684961,3721,0.132694947,1.135276286,101,4,101,79,58,39,25,11,-1
6/23/20,Maharashtra,-60.2834379,3214,0.133978811,1.134491919,102,4,102,80,59,40,26,12,-1
6/24/20,Maharashtra,-60.14036655,3889,0.135584842,1.133009657,103,4,103,81,60,41,27,13,-1
6/25/20,Maharashtra,-60.03571101,4842,0.137502168,1.130889822,104,4,104,82,61,42,28,14,-1
6/26/20,Maharashtra,-59.98827525,5024,0.1397081,1.128205612,105,4,105,83,62,43,29,15,-1
6/27/20,Maharashtra,-60.01898382,6368,0.14217215,1.125039059,106,4,106,84,63,44,30,16,-1
6/28/20,Maharashtra,-60.14801241,5493,0.144855488,1.121476545,107,4,107,85,64,45,31,17,-1
6/29/20,Maharashtra,-60.38240237,5257,0.147712801,1.117604305,108,4,108,86,65,46,32,18,-1
6/30/20,Maharashtra,-60.70301245,4878,0.150694552,1.113504297,109,4,109,87,66,47,33,19,-1
7/1/20,Maharashtra,-61.07823354,5537,0.15374727,1.109250773,110,4,110,88,67,48,34,20,-1
7/2/20,Maharashtra,-61.47579973,6328,0.156814143,1.104907775,111,4,111,89,68,49,35,21,-1
7/3/20,Maharashtra,-61.86885935,6364,0.159838582,1.100527735,112,4,112,90,69,50,36,22,-1
7/4/20,Maharashtra,-62.24129121,7074,0.16276782,1.096151201,113,4,113,91,70,51,37,23,-1
7/5/20,Maharashtra,-62.5893988,6555,0.165554428,1.091807671,114,4,114,92,71,52,38,24,-1
7/6/20,Maharashtra,-62.91580902,5368,0.168165687,1.087517353,115,4,115,93,72,53,39,25,-1
7/7/20,Maharashtra,-63.22001864,5134,0.170583376,1.083293615,116,4,116,94,73,54,40,26,-1
7/8/20,Maharashtra,-63.50432376,6603,0.172802548,1.079145801,117,5,117,95,74,55,41,27,-1
7/9/20,Maharashtra,-63.77755438,6875,0.174829367,1.075082087,118,5,118,96,75,56,42,28,-1
7/10/20,Maharashtra,-64.05046073,7862,0.176680036,1.071112037,119,5,119,97,76,57,43,29,-1
7/11/20,Maharashtra,-64.33171682,8139,0.178379379,1.06724862,120,5,120,98,77,58,44,30,0
7/12/20,Maharashtra,-64.6240724,7827,0.179958211,1.063509489,121,5,121,99,78,59,45,31,1
7/13/20,Maharashtra,-64.91740824,6497,0.18145363,1.059917434,122,5,122,100,79,60,46,32,2
7/14/20,Maharashtra,-65.18507599,6741,0.182905975,1.056500009,123,5,123,101,80,61,47,33,3
7/15/20,Maharashtra,-65.39368818,7975,0.18435718,1.053288392,124,5,124,102,81,62,48,34,4
7/16/20,Maharashtra,-65.51608394,8641,0.185849484,1.050315625,125,5,125,103,82,63,49,35,5
7/17/20,Maharashtra,-65.53728864,8308,0.18742546,1.047614422,126,5,126,104,83,64,50,36,6
7/18/20,Maharashtra,-65.45547121,8348,0.18912729,1.045214774,127,5,127,105,84,65,51,37,7
7/19/20,Maharashtra,-65.27787661,9518,0.190995021,1.043141562,128,5,128,106,85,66,52,38,8
7/20/20,Maharashtra,-65.01275373,8240,0.193062175,1.041412398,129,5,129,107,86,67,53,39,9
7/21/20,Maharashtra,-64.66309192,8336,0.195357023,1.040035856,130,5,130,108,87,68,54,40,10
7/22/20,Maharashtra,-64.23248626,10576,0.197903494,1.039010239,131,5,131,109,88,69,55,41,11
7/23/20,Maharashtra,-63.72903595,9895,0.20071659,1.038322985,132,5,132,110,89,70,56,42,12
7/24/20,Maharashtra,-63.16623478,9615,0.203801368,1.037950812,133,5,133,111,90,71,57,43,13
7/25/20,Maharashtra,-62.5649075,9251,0.207154561,1.037860645,134,5,134,112,91,72,58,44,14
7/26/20,Maharashtra,-61.95020034,9431,0.210768074,1.038011305,135,5,135,113,92,73,59,45,15
7/27/20,Maharashtra,-61.34618349,7924,0.214627251,1.038355857,136,5,136,114,93,74,60,46,16
7/28/20,Maharashtra,-60.77017524,7717,0.21870891,1.038844419,137,5,137,115,94,75,61,47,17
7/29/20,Maharashtra,-60.23558576,9211,0.222985024,1.039427147,138,5,138,116,95,76,62,48,18
7/30/20,Maharashtra,-59.75473673,11147,0.227421318,1.040057103,139,5,139,117,96,77,63,49,19
7/31/20,Maharashtra,-59.33735956,10320,0.231970342,1.040692735,140,5,140,118,97,78,64,50,20
8/1/20,Maharashtra,-58.98862007,9601,0.236571144,1.041299789,141,5,141,119,98,79,65,51,21
8/2/20,Maharashtra,-58.70607738,9509,0.241153031,1.041852563,142,5,142,120,99,80,66,52,22
8/3/20,Maharashtra,-58.47682447,8968,0.245637335,1.042334498,143,5,143,121,100,81,67,53,23
8/4/20,Maharashtra,-58.27587839,7760,0.249939545,1.042738138,144,5,144,122,101,82,68,54,24
8/5/20,Maharashtra,-58.07979201,10309,0.253975316,1.043064511,145,5,145,123,102,83,69,55,25
8/6/20,Maharashtra,-57.87811861,11514,0.257664354,1.043321948,146,5,146,124,103,84,70,56,26
8/7/20,Maharashtra,-57.67493017,10483,0.26092885,1.043524425,147,5,147,125,104,85,71,57,27
8/8/20,Maharashtra,-57.48398742,12822,0.263693726,1.043689528,148,-1,148,126,105,86,72,58,28
8/9/20,Maharashtra,-57.32014942,12248,0.265894552,1.043836271,149,-1,149,127,106,87,73,59,29
8/10/20,Maharashtra,-57.19071775,9181,0.267482283,1.043983029,150,-1,150,128,107,88,74,60,30
8/11/20,Maharashtra,-57.08727326,11088,0.268420918,1.044145891,151,-1,151,129,108,89,75,61,31
8/12/20,Maharashtra,-56.98824063,12712,0.268689632,1.044337632,152,-1,152,130,109,90,76,62,32
8/13/20,Maharashtra,-56.8680197,11813,0.26829547,1.044567393,153,-1,153,131,110,91,77,63,33
8/14/20,Maharashtra,-56.70730247,12608,0.267274026,1.04484101,154,-1,154,132,111,92,78,64,34
8/15/20,Maharashtra,-56.49746318,12020,0.265691565,1.045161806,155,-1,155,133,112,93,79,65,35
8/16/20,Maharashtra,-56.24125498,11111,0.263636616,1.045531636,156,-1,156,134,113,94,80,66,36
8/17/20,Maharashtra,-55.9515384,8493,0.261218067,1.045951943,157,-1,157,135,114,95,81,67,37
8/18/20,Maharashtra,-55.63953457,11119,0.258563563,1.046424672,158,-1,158,136,115,96,82,68,38
8/19/20,Maharashtra,-55.3133067,13165,0.255810484,1.046952912,159,-1,159,137,116,97,83,69,39
5/25/20,Nagaland,-42.85606304,3,0.000236681,1.851099066,73,3,73,51,30,11,-1,-1,-1
5/26/20,Nagaland,-42.79520502,1,0.000238382,1.69280676,74,3,74,52,31,12,-1,-1,-1
5/27/20,Nagaland,-42.64266339,5,0.000240271,1.551473248,75,3,75,53,32,13,-1,-1,-1
5/28/20,Nagaland,-42.41434111,9,0.000242326,1.427082035,76,3,76,54,33,14,0,-1,-1
5/29/20,Nagaland,-42.13060348,7,0.000244514,1.31946042,77,3,77,55,34,15,1,-1,-1
5/30/20,Nagaland,-41.81332768,11,0.000246787,1.228208718,78,3,78,56,35,16,2,-1,-1
5/31/20,Nagaland,-41.48130615,7,0.000249088,1.15271015,79,3,79,57,36,17,3,-1,-1
6/1/20,Nagaland,-41.14607572,0,0.000251344,1.092191999,80,3,80,58,37,18,4,-1,-1
6/2/20,Nagaland,-40.812227,6,0.000253475,1.045802014,81,3,81,59,38,19,5,-1,-1
6/3/20,Nagaland,-40.48003463,9,0.000255395,1.01267245,82,3,82,60,39,20,6,-1,-1
6/4/20,Nagaland,-40.1476797,22,0.000257013,0.991956632,83,3,83,61,40,21,7,-1,-1
6/5/20,Nagaland,-39.81165979,27,0.000258238,0.982832541,84,3,84,62,41,22,8,-1,-1
6/6/20,Nagaland,-39.46959737,0,0.000258979,0.984473405,85,3,85,63,42,23,9,-1,-1
6/7/20,Nagaland,-39.12209074,9,0.000259148,0.995988919,86,3,86,64,43,24,10,-1,-1
6/8/20,Nagaland,-38.76914913,6,0.000258664,1.01634473,87,4,87,65,44,25,11,-1,-1
6/9/20,Nagaland,-38.41051183,5,0.00025746,1.044272951,88,4,88,66,45,26,12,-1,-1
6/10/20,Nagaland,-38.05104215,1,0.000255494,1.078191932,89,4,89,67,46,27,13,-1,-1
6/11/20,Nagaland,-37.69938105,2,0.00025276,1.116158061,90,4,90,68,47,28,14,0,-1
6/12/20,Nagaland,-37.36597829,26,0.000249291,1.155874691,91,4,91,69,48,29,15,1,-1
6/13/20,Nagaland,-37.06251348,7,0.000245164,1.194780757,92,4,92,70,49,30,16,2,-1
6/14/20,Nagaland,-36.79944518,10,0.000240482,1.230229725,93,4,93,71,50,31,17,3,-1
6/15/20,Nagaland,-36.58365047,4,0.000235355,1.259744759,94,4,94,72,51,32,18,4,-1
6/16/20,Nagaland,-36.41818661,2,0.000229893,1.281303157,95,4,95,73,52,33,19,5,-1
6/17/20,Nagaland,-36.30547348,14,0.000224197,1.293579105,96,4,96,74,53,34,20,6,-1
6/18/20,Nagaland,-36.24829532,0,0.000218361,1.296078322,97,4,97,75,54,35,21,7,-1
6/19/20,Nagaland,-36.2479163,5,0.000212472,1.289134094,98,4,98,76,55,36,22,8,-1
6/20/20,Nagaland,-36.30331381,3,0.000206611,1.273781038,99,4,99,77,56,37,23,9,-1
6/21/20,Nagaland,-36.40865853,10,0.000200869,1.25155381,100,4,100,78,57,38,24,10,-1
6/22/20,Nagaland,-36.55165438,69,0.000195356,1.224263311,101,4,101,79,58,39,25,11,-1
6/23/20,Nagaland,-36.71697813,50,0.00019023,1.193791231,102,4,102,80,59,40,26,12,-1
6/24/20,Nagaland,-36.89075032,17,0.000185702,1.161927182,103,4,103,81,60,41,27,13,-1
6/25/20,Nagaland,-37.06208532,8,0.000182015,1.130257867,104,4,104,82,61,42,28,14,-1
6/26/20,Nagaland,-37.22322914,16,0.000179444,1.100107029,105,4,105,83,62,43,29,15,-1
6/27/20,Nagaland,-37.36942029,16,0.000178282,1.072518935,106,4,106,84,63,44,30,16,-1
6/28/20,Nagaland,-37.49679531,28,0.000178844,1.048275062,107,4,107,85,64,45,31,17,-1
6/29/20,Nagaland,-37.59988046,36,0.000181495,1.027931559,108,4,108,86,65,46,32,18,-1
