date,state,Mobility,case_growth,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6,label_Mobility,label_confirmed_infections
5/2/20,West Bengal,-76.05116874,0.771987242,127,0.010777672,1.12770569,50,1,50,38,17,-1,-1,-1,-1,1,1
5/3/20,West Bengal,-75.61916422,-1.496883121,276,0.011931497,1.101167566,51,1,51,39,18,-1,-1,-1,-1,1,0
5/4/20,West Bengal,-75.16873436,0.327212911,61,0.012855972,1.077799508,52,2,52,40,19,0,-1,-1,-1,1,1
5/5/20,West Bengal,-74.70655105,0.273040522,85,0.013465553,1.05855901,53,2,53,41,20,1,-1,-1,-1,1,1
5/6/20,West Bengal,-74.23782416,-0.194788326,112,0.0137173,1.044200383,54,2,54,42,21,2,-1,-1,-1,1,0
5/7/20,West Bengal,-73.76925318,0.34259783,92,0.013616855,1.035268437,55,2,55,43,22,3,-1,-1,-1,1,1
5/8/20,West Bengal,-73.30906082,-0.183849441,130,0.013212577,1.032103518,56,2,56,44,23,4,-1,-1,-1,1,0
5/9/20,West Bengal,-72.86918147,0.34560472,108,0.012575372,1.034849847,57,2,57,45,24,5,-1,-1,-1,1,1
5/10/20,West Bengal,-72.46488238,-0.208638865,153,0.011782697,1.043461215,58,2,58,46,25,6,-1,-1,-1,1,0
5/11/20,West Bengal,-72.10967136,-0.118783536,124,0.010908408,1.057700735,59,2,59,47,26,7,-1,-1,-1,1,0
5/12/20,West Bengal,-71.81049137,0.061154423,110,0.010016005,1.077134203,60,2,60,48,27,8,-1,-1,-1,1,1
5/13/20,West Bengal,-71.57206020000001,-0.29334781,117,0.009155284,1.101119455,61,2,61,49,28,9,-1,-1,-1,1,0
5/14/20,West Bengal,-71.39848999,-0.034685558,87,0.008362178,1.1287967540000001,62,2,62,50,29,10,-1,-1,-1,1,0
5/15/20,West Bengal,-71.28914097,0.310938935,84,0.007660396,1.1590874070000001,63,2,63,51,30,11,-1,-1,-1,1,1
5/16/20,West Bengal,-71.23479346,-0.128617378,115,0.007063531999999999,1.190708772,64,2,64,52,31,12,-1,-1,-1,1,0
5/17/20,West Bengal,-71.21275348,0.37223946,101,0.006576149,1.222212857,65,2,65,53,32,13,-1,-1,-1,1,1
5/18/20,West Bengal,-71.18104331,-0.069958589,147,0.006195186,1.252052371,66,3,66,54,33,14,0,-1,-1,1,0
5/19/20,West Bengal,-71.07833104,0.035590945,137,0.00591219,1.278672611,67,3,67,55,34,15,1,-1,-1,1,1
5/20/20,West Bengal,-70.8375671,-0.408967739,142,0.00571754,1.300621199,68,3,68,56,35,16,2,-1,-1,1,0
5/21/20,West Bengal,-70.40484779,0.358777994,94,0.005601839,1.316662332,69,3,69,57,36,17,3,-1,-1,1,1
5/22/20,West Bengal,-69.75987618,-0.060624622,135,0.00555666,1.325879689,70,3,70,58,37,18,4,-1,-1,1,0
5/23/20,West Bengal,-68.91715885,0.49030398799999997,127,0.005576029000000001,1.3277532029999999,71,3,71,59,38,19,5,-1,-1,1,1
5/24/20,West Bengal,-67.91142305,-0.331698958,208,0.005655881999999999,1.322198991,72,3,72,60,39,20,6,-1,-1,1,0
5/25/20,West Bengal,-66.78113401,0.257222865,149,0.005793687,1.309567301,73,3,73,61,40,21,7,-1,-1,1,1
5/26/20,West Bengal,-65.55870806,-0.052922400999999994,193,0.005987865,1.290599274,74,3,74,62,41,22,8,-1,-1,1,0
5/27/20,West Bengal,-64.27614746,0.628608659,183,0.006237068,1.266349,75,3,75,63,42,23,9,-1,-1,1,1
5/28/20,West Bengal,-62.964960399999995,-0.215923303,344,0.006539364000000001,1.23808218,76,3,76,64,43,24,10,-1,-1,1,0
5/29/20,West Bengal,-61.65500069,0.134430269,277,0.006891233,1.20716584,77,3,77,65,44,25,11,-1,-1,1,1
5/30/20,West Bengal,-60.376425600000005,0.15684247099999998,317,0.00728784,1.174963848,78,3,78,66,45,26,12,-1,-1,1,1
5/31/20,West Bengal,-59.15530160000001,-0.313091788,371,0.0077232180000000004,1.142750293,79,3,79,67,46,27,13,-1,-1,1,0
6/1/20,West Bengal,-58.00759803,0.37813421399999997,271,0.008190250999999999,1.111647828,80,4,80,68,47,28,14,0,-1,1,1
6/2/20,West Bengal,-56.93622216,-0.15205380300000002,396,0.008680696,1.082592572,81,4,81,69,48,29,15,1,-1,1,0
6/3/20,West Bengal,-55.93891962,0.07891416700000001,340,0.009185009000000001,1.056322512,82,4,82,70,49,30,16,2,-1,1,1
6/4/20,West Bengal,-55.01425528,0.148326552,368,0.009692934,1.033383627,83,4,83,71,50,31,17,3,-1,1,1
6/5/20,West Bengal,-54.16185414,0.018519048,427,0.010192459000000001,1.0141472059999999,84,4,84,72,51,32,18,4,-1,1,1
6/6/20,West Bengal,-53.38546189,0.031605338999999996,435,0.01066981,0.998832693,85,4,85,73,52,33,19,5,-1,1,1
6/7/20,West Bengal,-52.69101260000001,-0.05246357,449,0.011110331999999999,0.987531863,86,4,86,74,53,34,20,6,-1,1,0
6/8/20,West Bengal,-52.08114443,-0.135205594,426,0.011499651000000001,0.980231787,87,4,87,75,54,35,21,7,-1,1,0
6/9/20,West Bengal,-51.55205949,-0.080936762,372,0.011826278,0.976835165,88,4,88,76,55,36,22,8,-1,1,0
6/10/20,West Bengal,-51.09678968,0.248403218,343,0.012083568000000001,0.977177337,89,4,89,77,56,37,23,9,-1,1,1
6/11/20,West Bengal,-50.70732015,0.078471615,440,0.012271196000000002,0.9810397129999999,90,4,90,78,57,38,24,10,-1,1,1
6/12/20,West Bengal,-50.373669299999996,-0.047219072,476,0.012394466000000002,0.988159846,91,4,91,79,58,39,25,11,-1,1,0
6/13/20,West Bengal,-50.08737219,-0.15415068,454,0.012462187,0.998238857,92,4,92,80,59,40,26,12,-1,1,0
6/14/20,West Bengal,-49.84344703,0.045120435,389,0.012485355,1.010947295,93,4,93,81,60,41,27,13,-1,1,1
6/15/20,West Bengal,-49.63577716,0.019418086,407,0.012476056000000001,1.0259305459999999,94,4,94,82,61,42,28,14,-1,1,1
6/16/20,West Bengal,-49.45298036,-0.05942342,415,0.012446773999999999,1.042814504,95,4,95,83,62,43,29,15,-1,1,0
6/17/20,West Bengal,-49.28338132,0.106380404,391,0.012410003000000001,1.061211734,96,4,96,84,63,44,30,16,-1,1,1
6/18/20,West Bengal,-49.11817975,-0.20271151199999998,435,0.012378111,1.080728053,97,4,97,85,64,45,31,17,-1,1,0
6/19/20,West Bengal,-48.94958845,0.21637915100000002,355,0.012363333999999998,1.10096947,98,4,98,86,65,46,32,18,-1,1,1
6/20/20,West Bengal,-48.77145694,-0.06303136200000001,441,0.012377866999999999,1.121549712,99,4,99,87,66,47,33,19,-1,1,0
6/21/20,West Bengal,-48.57814364,-0.0024125460000000002,414,0.012433311,1.142098633,100,4,100,88,67,48,34,20,-1,1,0
6/22/20,West Bengal,-48.36154522,-0.109663911,413,0.012538833000000001,1.162271439,101,4,101,89,68,49,35,21,-1,1,0
6/23/20,West Bengal,-48.11116826,0.18411688899999998,370,0.012702274,1.18175772,102,4,102,90,69,50,36,22,-1,1,1
6/24/20,West Bengal,-47.8193804,0.065098902,445,0.012929985,1.20028837,103,4,103,91,70,51,37,23,-1,1,1
6/25/20,West Bengal,-47.48628541,0.131691466,475,0.013225303999999998,1.217638189,104,4,104,92,71,52,38,24,-1,1,1
6/26/20,West Bengal,-47.11556032,-0.039441732,542,0.013588218999999999,1.2336227659999999,105,4,105,93,72,53,39,25,-1,1,0
6/27/20,West Bengal,-46.71794396,0.093218129,521,0.014017328,1.248089827,106,4,106,94,73,54,40,26,-1,1,1
6/28/20,West Bengal,-46.31200809,0.086865933,572,0.014510496999999999,1.26090683,107,4,107,95,74,55,41,27,-1,1,1
6/29/20,West Bengal,-45.92307325,0.04382548,624,0.015065028000000001,1.271947558,108,4,108,96,75,56,42,28,-1,1,1
6/30/20,West Bengal,-45.57928773,-0.064844847,652,0.015677746,1.281080466,109,4,109,97,76,57,43,29,-1,1,0
7/1/20,West Bengal,-45.30927563,0.06024008,611,0.016344761,1.288160987,110,5,110,98,77,58,44,30,0,1,1
7/2/20,West Bengal,-45.14106917,0.030305349,649,0.017061257,1.293029258,111,5,111,99,78,59,45,31,1,1,1
7/3/20,West Bengal,-45.09902101,0.10476332199999999,669,0.017821322,1.295514137,112,5,112,100,79,60,46,32,2,0,1
7/4/20,West Bengal,-45.20100423,0.185899378,743,0.018617995,1.295444008,113,5,113,101,80,61,47,33,3,0,1
7/5/20,West Bengal,-45.45498683,-0.038685142,895,0.019443537,1.292664522,114,5,114,102,81,62,48,34,4,0,0
7/6/20,West Bengal,-45.85404337,-0.012843142,861,0.020291046,1.2870626790000002,115,5,115,103,82,63,49,35,5,0,0
7/7/20,West Bengal,-46.37288719,0.148257911,850,0.021155207999999998,1.278595218,116,5,116,104,83,64,50,36,6,0,1
7/8/20,West Bengal,-46.98056002,0.09834508300000001,986,0.022032862,1.267317347,117,5,117,105,84,65,51,37,7,0,1
7/9/20,West Bengal,-47.64443376,0.09622803199999999,1088,0.022922924,1.2534060329999999,118,5,118,106,85,66,52,38,8,0,1
7/10/20,West Bengal,-48.32673473,0.11490613699999999,1198,0.023825093999999998,1.237171627,119,5,119,107,86,67,53,39,9,0,1
7/11/20,West Bengal,-48.99697837,0.148932628,1344,0.024739439,1.219053254,120,5,120,108,87,68,54,40,10,0,1
7/12/20,West Bengal,-49.64103539,-0.08346517099999999,1560,0.025666791,1.199597007,121,5,121,109,88,69,55,41,11,0,0
7/13/20,West Bengal,-50.26057514,-0.031838557999999996,1435,0.026609125,1.179420128,122,5,122,110,89,70,56,42,12,0,0
7/14/20,West Bengal,-50.86714223,0.133711103,1390,0.027568989,1.159167342,123,5,123,111,90,71,57,43,13,0,1
7/15/20,West Bengal,-51.4823023,0.061586054,1589,0.028549595,1.13946631,124,5,124,112,91,72,58,44,14,0,1
7/16/20,West Bengal,-52.13192413,0.113898769,1690,0.029554472999999998,1.12088794,125,5,125,113,92,73,59,45,15,0,1
7/17/20,West Bengal,-52.83424763,0.148783873,1894,0.03058721,1.103915027,126,5,126,114,93,74,60,46,16,0,1
7/18/20,West Bengal,-53.59364756,0.035734039,2198,0.031651125,1.088920439,127,5,127,115,94,75,61,47,17,0,1
7/19/20,West Bengal,-54.39761602,0.001753617,2278,0.032748317,1.076154508,128,5,128,116,95,76,62,48,18,0,1
7/20/20,West Bengal,-55.21611667,-0.00924099,2282,0.033879761,1.065740612,129,5,129,117,96,77,63,49,19,0,0
7/21/20,West Bengal,-56.00109012,0.013175421000000001,2261,0.035045327,1.057677914,130,5,130,118,97,78,64,50,20,0,1
7/22/20,West Bengal,-56.6936438,0.061342975999999994,2291,0.03624319,1.0518504770000001,131,5,131,119,98,79,65,51,21,0,1
7/23/20,West Bengal,-57.23158504,-0.094612844,2436,0.037469793,1.048042127,132,5,132,120,99,80,66,52,22,0,0
7/24/20,West Bengal,-57.55658287,0.081394973,2216,0.038719941,1.045956475,133,5,133,121,100,81,67,53,23,0,1
7/25/20,West Bengal,-57.6460804,-0.026544638,2404,0.039987471000000004,1.045241202,134,5,134,122,101,82,68,54,24,1,0
7/26/20,West Bengal,-57.50952702,-0.10289652699999999,2341,0.041265258,1.045515374,135,5,135,123,102,83,69,55,25,1,0
7/27/20,West Bengal,-57.18965345,0.010357908,2112,0.042545075999999994,1.0463979840000002,136,5,136,124,103,84,70,56,26,1,1
7/28/20,West Bengal,-56.73700095,0.072266197,2134,0.043817326,1.04753537,137,5,137,125,104,85,71,57,27,1,1
7/29/20,West Bengal,-56.19632121,0.059213913,2294,0.04507118400000001,1.048624686,138,5,138,126,105,86,72,58,28,1,1
7/30/20,West Bengal,-55.61301849,0.025143255,2434,0.046294931,1.049430687,139,5,139,127,106,87,73,59,29,1,1
7/31/20,West Bengal,-55.04274287,0.036567864,2496,0.047476582999999996,1.049793963,140,5,140,128,107,88,74,60,30,1,1
8/1/20,West Bengal,-54.52488511,0.056300045,2589,0.048605072,1.049630386,141,-1,141,129,108,89,75,61,31,1,1
8/2/20,West Bengal,-54.06713814,-0.00842959,2739,0.049670524,1.048923332,142,-1,142,130,109,90,76,62,32,1,0
8/3/20,West Bengal,-53.64598899,0.013162896,2716,0.050664423,1.047711453,143,-1,143,131,110,91,77,63,33,1,1
8/4/20,West Bengal,-53.20821076,0.022981263,2752,0.051580604,1.046074932,144,-1,144,132,111,92,78,64,34,1,1
8/5/20,West Bengal,-52.68664392,0.047826162,2816,0.052414764,1.044122355,145,-1,145,133,112,93,79,65,35,1,1
8/6/20,West Bengal,-52.03201299,-0.014315173,2954,0.053163587000000005,1.041979149,146,-1,146,134,113,94,80,66,36,1,0
8/7/20,West Bengal,-51.24382585,0.012621692,2912,0.053824877,1.039777605,147,-1,147,135,114,95,81,67,37,1,1
8/8/20,West Bengal,-50.3530435,-0.003395589,2949,0.05439747,1.037648197,148,-1,148,136,115,96,82,68,38,1,0
8/9/20,West Bengal,-49.41985889,-0.011632016,2939,0.05488086599999999,1.0357121679999999,149,-1,149,137,116,97,83,69,39,1,0
8/10/20,West Bengal,-48.54427456,0.008907219000000001,2905,0.055275504,1.034075731,150,-1,150,138,117,98,84,70,40,1,1
8/11/20,West Bengal,-47.82235956,0.0017038679999999999,2931,0.055583799,1.0328264440000001,151,-1,151,139,118,99,85,71,41,1,1
8/12/20,West Bengal,-47.31882028,0.020556747,2936,0.05581111,1.032031931,152,-1,152,140,119,100,86,72,42,1,1
8/13/20,West Bengal,-47.07261302,0.01259546,2997,0.055964825,1.0317405590000002,153,-1,153,141,120,101,87,73,43,0,1
8/14/20,West Bengal,-47.09945895,0.012764042,3035,0.056053449000000005,1.0319830909999999,154,-1,154,142,121,102,88,74,44,0,1
8/15/20,West Bengal,-47.38852458,-0.002605016,3074,0.056085903,1.032774294,155,-1,155,143,122,103,89,75,45,0,0
8/16/20,West Bengal,-47.90135406,0.004554334,3066,0.056071307,1.0341139190000002,156,-1,156,144,123,104,90,76,46,0,1
8/17/20,West Bengal,-48.57315424,0.030368324,3080,0.056018787,1.035987182,157,-1,157,145,124,105,91,77,47,0,1
8/18/20,West Bengal,-49.30689791,-0.001890955,3175,0.05593726,1.038365343,158,-1,158,146,125,106,92,78,48,0,0
8/19/20,West Bengal,-49.98688702,-0.001890955,3169,0.055835376,1.04120701,159,-1,159,147,126,107,93,79,49,1,0
3/14/20,Maharashtra,-11.72228198,0.236388778,14,0.000299987,1.7939211030000002,1,-1,1,-1,-1,-1,-1,-1,-1,0,1
3/15/20,Maharashtra,-15.28970394,-0.99852883,18,0.000326466,1.7893418980000002,2,-1,2,-1,-1,-1,-1,-1,-1,0,0
3/16/20,Maharashtra,-19.82358687,-0.559615788,6,0.000358454,1.784249718,3,-1,3,-1,-1,-1,-1,-1,-1,0,0
3/17/20,Maharashtra,-25.34123327,0.0,3,0.000397051,1.778567141,4,-1,4,-1,-1,-1,-1,-1,-1,0,0
3/18/20,Maharashtra,-31.74832253,0.22314355100000002,3,0.000443651,1.7722004519999999,5,-1,5,-1,-1,-1,-1,-1,-1,0,1
3/19/20,Maharashtra,-38.83300883,0.0,4,0.000500023,1.7650398440000001,6,-1,6,-1,-1,-1,-1,-1,-1,0,0
3/20/20,Maharashtra,-46.27495362,0.955511445,4,0.000568416,1.756961531,7,-1,7,-1,-1,-1,-1,-1,-1,0,1
3/21/20,Maharashtra,-53.684453399999995,-0.167054085,12,0.0006517059999999999,1.7478318730000002,8,-1,8,-1,-1,-1,-1,-1,-1,0,0
3/22/20,Maharashtra,-60.67666750000001,0.780158558,10,0.000753584,1.737513522,9,-1,9,-1,-1,-1,-1,-1,-1,0,1
3/23/20,Maharashtra,-66.93871711,-0.780158558,23,0.000878761,1.725873479,10,-1,10,-1,-1,-1,-1,-1,-1,0,0
3/24/20,Maharashtra,-72.27169236,0.374693449,10,0.001033182,1.7127927509999998,11,-1,11,-1,-1,-1,-1,-1,-1,0,1
3/25/20,Maharashtra,-76.57825554,-1.386294361,15,0.001224297,1.69817702,12,0,12,0,-1,-1,-1,-1,-1,0,0
3/26/20,Maharashtra,-79.85224813,2.079441542,3,0.001461069,1.681967379,13,0,13,1,-1,-1,-1,-1,-1,0,1
3/27/20,Maharashtra,-82.16832837,-0.031748698,31,0.0017538039999999999,1.6641498890000002,14,0,14,2,-1,-1,-1,-1,-1,0,0
3/28/20,Maharashtra,-83.65704902,-0.5436154470000001,30,0.002113931,1.644762661,15,0,15,3,-1,-1,-1,-1,-1,0,0
3/29/20,Maharashtra,-84.47836068,0.0,17,0.002553316,1.623899371,16,0,16,4,-1,-1,-1,-1,-1,0,0
3/30/20,Maharashtra,-84.79673391,1.52846885,17,0.003083147,1.601708616,17,0,17,5,-1,-1,-1,-1,-1,1,1
3/31/20,Maharashtra,-84.7606515,-0.8924800829999999,82,0.0037124890000000002,1.5783891769999998,18,0,18,6,-1,-1,-1,-1,-1,1,0
4/1/20,Maharashtra,-84.49617113,0.962275845,33,0.00444625,1.5541817980000001,19,0,19,7,-1,-1,-1,-1,-1,1,1
4/2/20,Maharashtra,-84.10603884,-0.3142491,88,0.005282581,1.529358494,20,0,20,8,-1,-1,-1,-1,-1,1,0
4/3/20,Maharashtra,-83.67087652,0.8295590359999999,64,0.006210401999999999,1.5042105,21,0,21,9,-1,-1,-1,-1,-1,1,1
4/4/20,Maharashtra,-83.25151608,-0.276558487,148,0.007208725,1.479035939,22,0,22,10,-1,-1,-1,-1,-1,1,0
4/5/20,Maharashtra,-82.88899502,0.076633226,112,0.008247593000000001,1.4541280980000002,23,0,23,11,-1,-1,-1,-1,-1,1,1
4/6/20,Maharashtra,-82.60285945,0.213258792,121,0.00929076,1.429765035,24,0,24,12,-1,-1,-1,-1,-1,1,1
4/7/20,Maharashtra,-82.39172222,-0.24659521199999998,150,0.010301869,1.406201045,25,0,25,13,-1,-1,-1,-1,-1,1,0
4/8/20,Maharashtra,-82.24275549,0.667394684,117,0.011249344,1.383660294,26,0,26,14,-1,-1,-1,-1,-1,1,1
4/9/20,Maharashtra,-82.13872157,-0.086221175,229,0.01210921,1.3623327369999998,27,0,27,15,-1,-1,-1,-1,-1,1,0
4/10/20,Maharashtra,-82.06299977,-0.115416171,210,0.012868083,1.3423721659999999,28,0,28,16,-1,-1,-1,-1,-1,1,0
4/11/20,Maharashtra,-82.00367513,0.166235419,187,0.013523994,1.323896051,29,0,29,17,-1,-1,-1,-1,-1,1,1
4/12/20,Maharashtra,-81.95499373,0.463790675,221,0.014085388,1.306986701,30,0,30,18,-1,-1,-1,-1,-1,1,1
4/13/20,Maharashtra,-81.91348494,-0.017143277,352,0.01456876,1.291693235,31,0,31,19,-1,-1,-1,-1,-1,1,0
4/14/20,Maharashtra,-81.87302585,-0.38126463899999996,346,0.014996676,1.2780339520000001,32,0,32,20,-1,-1,-1,-1,-1,1,0
4/15/20,Maharashtra,-81.82892286,0.18793167,236,0.01539459,1.265998779,33,1,33,21,0,-1,-1,-1,-1,1,1
4/16/20,Maharashtra,-81.78126725,-0.860201265,285,0.015789558999999998,1.255551659,34,1,34,22,1,-1,-1,-1,-1,1,0
4/17/20,Maharashtra,-81.73386905,0.997223063,120,0.016208556000000002,1.2466328309999999,35,1,35,23,2,-1,-1,-1,-1,1,1
4/18/20,Maharashtra,-81.69426455,0.522344393,327,0.016675,1.2391610240000002,36,1,36,24,3,-1,-1,-1,-1,1,1
4/19/20,Maharashtra,-81.67143494,-0.16902874399999998,552,0.017205517,1.23303564,37,1,37,25,4,-1,-1,-1,-1,1,0
4/20/20,Maharashtra,-81.66987058,0.16902874399999998,466,0.017811607,1.228138988,38,1,38,26,5,-1,-1,-1,-1,0,1
4/21/20,Maharashtra,-81.68450576,-0.24693241300000002,552,0.018501376,1.224338658,39,1,39,27,6,-1,-1,-1,-1,0,0
4/22/20,Maharashtra,-81.70542785,0.589585458,431,0.019281168,1.221490079,40,1,40,28,7,-1,-1,-1,-1,0,1
4/23/20,Maharashtra,-81.72215522,-0.6893034859999999,778,0.020156161000000002,1.219439324,41,1,41,29,8,-1,-1,-1,-1,0,0
4/24/20,Maharashtra,-81.72550982,0.73079278,390,0.021129622,1.21802616,42,1,42,30,9,-1,-1,-1,-1,1,1
4/25/20,Maharashtra,-81.70843917,-0.610455465,811,0.02220312,1.217087282,43,1,43,31,10,-1,-1,-1,-1,1,0
4/26/20,Maharashtra,-81.66457951,0.170536589,440,0.023376979,1.216459641,44,1,44,32,11,-1,-1,-1,-1,1,1
4/27/20,Maharashtra,-81.58398696,0.332092268,522,0.02464968,1.215983711,45,1,45,33,12,-1,-1,-1,-1,1,1
4/28/20,Maharashtra,-81.44980886,-0.19808297800000002,728,0.026017544,1.215506565,46,1,46,34,13,-1,-1,-1,-1,1,0
4/29/20,Maharashtra,-81.24472598,-0.023689771000000002,597,0.027474494,1.214884627,47,1,47,35,14,-1,-1,-1,-1,1,0
4/30/20,Maharashtra,-80.95667312,0.546814038,583,0.029012477000000002,1.213986058,48,1,48,36,15,-1,-1,-1,-1,1,1
5/1/20,Maharashtra,-80.58152497,-0.243417053,1008,0.030622754,1.212692697,49,1,49,37,16,-1,-1,-1,-1,1,0
5/2/20,Maharashtra,-80.12552493,-0.15267684,790,0.03229699,1.210901555,50,1,50,38,17,-1,-1,-1,-1,1,0
5/3/20,Maharashtra,-79.60543763,0.8369350729999999,678,0.034028222999999996,1.208525836,51,1,51,39,18,-1,-1,-1,-1,1,1
5/4/20,Maharashtra,-79.04145603,-0.46491456,1567,0.035810892999999996,1.205495508,52,2,52,40,19,0,-1,-1,-1,1,0
5/5/20,Maharashtra,-78.45005113,0.225374563,984,0.037640473,1.201757493,53,2,53,41,20,1,-1,-1,-1,1,1
5/6/20,Maharashtra,-77.8459846,-0.013872111000000001,1233,0.039513451,1.197275621,54,2,54,42,21,2,-1,-1,-1,1,0
5/7/20,Maharashtra,-77.24390292,-0.11021111800000001,1216,0.041427314,1.192030546,55,2,55,43,22,3,-1,-1,-1,1,0
5/8/20,Maharashtra,-76.65841498,0.067401392,1089,0.043380987999999995,1.186019799,56,2,56,44,23,4,-1,-1,-1,1,1
5/9/20,Maharashtra,-76.10472461,0.511168618,1165,0.045374485,1.179258111,57,2,57,45,24,5,-1,-1,-1,1,1
5/10/20,Maharashtra,-75.59636177,-0.456920859,1943,0.047409211,1.1717780009999998,58,2,58,46,25,6,-1,-1,-1,1,0
5/11/20,Maharashtra,-75.14127245,-0.181184916,1230,0.04948858,1.163630484,59,2,59,47,26,7,-1,-1,-1,1,0
5/12/20,Maharashtra,-74.73801422,0.37615294899999996,1026,0.051617888,1.154885628,60,2,60,48,27,8,-1,-1,-1,1,1
5/13/20,Maharashtra,-74.38144575,0.06908199400000001,1495,0.053804265999999996,1.145632643,61,2,61,49,28,9,-1,-1,-1,1,1
5/14/20,Maharashtra,-74.06726277,-0.016352566000000002,1602,0.056055803,1.135979214,62,2,62,50,29,10,-1,-1,-1,1,0
5/15/20,Maharashtra,-73.79312935,0.018844779,1576,0.058381017,1.1260498970000001,63,2,63,51,30,11,-1,-1,-1,1,1
5/16/20,Maharashtra,-73.55889197,0.379194815,1606,0.060788417000000004,1.115983522,64,2,64,52,31,12,-1,-1,-1,1,1
5/17/20,Maharashtra,-73.36448002,-0.157421212,2347,0.063285526,1.1059297,65,2,65,53,32,13,-1,-1,-1,1,0
5/18/20,Maharashtra,-73.20511553,0.035744319,2005,0.065877971,1.096044598,66,3,66,54,33,14,0,-1,-1,1,1
5/19/20,Maharashtra,-73.06778408,0.03914671,2078,0.068568793,1.086486232,67,3,67,55,34,15,1,-1,-1,1,1
5/20/20,Maharashtra,-72.93752956,0.081678031,2161,0.071359646,1.077409549,68,3,68,56,35,16,2,-1,-1,1,1
5/21/20,Maharashtra,-72.80231568,0.22603790899999998,2345,0.074251058,1.068961576,69,3,69,57,36,17,3,-1,-1,1,1
5/22/20,Maharashtra,-72.65405223,-0.119782653,2940,0.077241777,1.061276898,70,3,70,58,37,18,4,-1,-1,1,0
5/23/20,Maharashtra,-72.48872696,0.153548188,2608,0.080328235,1.054473663,71,3,71,59,38,19,5,-1,-1,1,1
5/24/20,Maharashtra,-72.30468013,-0.22174741899999997,3041,0.083504501,1.0486503040000001,72,3,72,60,39,20,6,-1,-1,1,0
5/25/20,Maharashtra,-72.09753851,-0.152647228,2436,0.08676145099999999,1.043883043,73,3,73,61,40,21,7,-1,-1,1,0
5/26/20,Maharashtra,-71.85714068,0.046237514,2091,0.09008549699999999,1.04022426,74,3,74,62,41,22,8,-1,-1,1,1
5/27/20,Maharashtra,-71.57599294,0.170768695,2190,0.09345865800000001,1.03770173,75,3,75,63,42,23,9,-1,-1,1,1
5/28/20,Maharashtra,-71.25063761,0.031808816000000004,2598,0.096858816,1.036318724,76,3,76,64,43,24,10,-1,-1,1,1
5/29/20,Maharashtra,-70.88004351,0.091814088,2682,0.100260364,1.036054952,77,3,77,65,44,25,11,-1,-1,1,1
5/30/20,Maharashtra,-70.46450976,-0.167270485,2940,0.10363417,1.036868272,78,3,78,66,45,26,12,-1,-1,1,0
5/31/20,Maharashtra,-70.00232492,-0.053241374,2487,0.106948839,1.038697054,79,3,79,67,46,27,13,-1,-1,1,0
6/1/20,Maharashtra,-69.48416106,-0.030559727000000002,2358,0.110171512,1.0414630520000001,80,4,80,68,47,28,14,0,-1,1,0
6/2/20,Maharashtra,-68.89173387,0.112719734,2287,0.11326833800000001,1.045074585,81,4,81,69,48,29,15,1,-1,1,1
6/3/20,Maharashtra,-68.20840413,0.13596887300000002,2560,0.11620443400000001,1.0494298359999998,82,4,82,70,49,30,16,2,-1,1,1
6/4/20,Maharashtra,-67.43192921,-0.185598905,2933,0.118943921,1.054420062,83,4,83,71,50,31,17,3,-1,1,0
6/5/20,Maharashtra,-66.58370455,0.117190146,2436,0.121450147,1.059932557,84,4,84,72,51,32,18,4,-1,1,1
6/6/20,Maharashtra,-65.7039584,0.09331748599999999,2739,0.123687351,1.065853222,85,4,85,73,52,33,19,5,-1,1,1
6/7/20,Maharashtra,-64.84067751,-0.163223182,3007,0.125623435,1.072068643,86,4,86,74,53,34,20,6,-1,1,0
6/8/20,Maharashtra,-64.03715777,-0.123129986,2554,0.12723353,1.0784676340000001,87,4,87,75,54,35,21,7,-1,1,0
6/9/20,Maharashtra,-63.32224848,0.36527003799999996,2258,0.128504457,1.084942235,88,4,88,76,55,36,22,8,-1,1,1
6/10/20,Maharashtra,-62.71225949,0.10296132699999999,3254,0.129441362,1.091388249,89,4,89,77,56,37,23,9,-1,1,1
6/11/20,Maharashtra,-62.2142265,-0.03210639,3607,0.130073288,1.097705436,90,4,90,78,57,38,24,10,-1,1,0
6/12/20,Maharashtra,-61.82735925,-0.019070211,3493,0.130446485,1.103797553,91,4,91,79,58,39,25,11,-1,1,0
6/13/20,Maharashtra,-61.54508914,-0.010852138,3427,0.130615984,1.109572438,92,4,92,80,59,40,26,12,-1,1,0
6/14/20,Maharashtra,-61.35557909,-0.196159115,3390,0.130640342,1.114942345,93,4,93,81,60,41,27,13,-1,1,0
6/15/20,Maharashtra,-61.23858418,-0.030973509,2786,0.130578967,1.119824689,94,4,94,82,61,42,28,14,-1,1,0
6/16/20,Maharashtra,-61.16358795,0.202351538,2701,0.130491398,1.124143308,95,4,95,83,62,43,29,15,-1,1,1
6/17/20,Maharashtra,-61.09934932,0.12621174300000002,3307,0.130437066,1.127830249,96,4,96,84,63,44,30,16,-1,1,1
6/18/20,Maharashtra,-61.0207958,0.019786953,3752,0.130475314,1.130827987,97,4,97,85,64,45,31,17,-1,1,1
6/19/20,Maharashtra,-60.91293464,0.012203189,3827,0.13066544,1.133091904,98,4,98,86,65,46,32,18,-1,1,1
